Date,AAPL,AMZN,GOOGL,MSFT,SPY,MKT,SMB,HML,RMW,CMA,RF
2022-07-14,0.020275519341956327,0.0020811275557193875,-0.008894119707790296,0.005366993024958932,-0.002431452027205643,-0.41,-0.47,-1.0,0.78,-0.04,0.004
2022-07-15,0.011385041781365077,0.026052020207380393,0.01269454625780352,0.010336863642078314,0.01892485560734389,1.95,0.04,0.46,-0.22,-0.39,0.004
2022-07-18,-0.02085939667820934,0.0018476894058662332,-0.02488719294616162,-0.009667918879590663,-0.008291158939351312,-0.71,0.37,1.02,0.15,-0.09,0.004
2022-07-19,0.026371215974997825,0.0383717111840348,0.042907307319940746,0.02055417581311919,0.02666066157739915,2.8,0.84,-0.56,-0.27,-0.59,0.004
2022-07-20,0.013419578983507853,0.037849962832112935,0.0007905140075893411,0.010502065825808605,0.006352912908922866,0.89,1.08,-1.32,-1.48,-1.49,0.004
2022-07-21,0.014981349228876822,0.015036666950921374,0.0038555499577906578,0.009751434710942508,0.010131622019359235,0.97,-0.33,-1.6,-0.26,-0.89,0.004
2022-07-22,-0.008143954882908241,-0.017891585334626356,-0.0579715474018898,-0.017060477310154764,-0.009321334756464888,-1.19,-0.84,1.38,1.74,1.52,0.004
2022-07-25,-0.0074256320863136886,-0.010510843951367622,-0.003621000038491874,-0.005893931322032339,0.0012142011625615894,0.11,0.1,1.68,0.65,0.52,0.004
2022-07-26,-0.008865648032123299,-0.05366832967343516,-0.02343311012219438,-0.027139291577658094,-0.01190158306024949,-1.32,0.34,1.06,0.57,1.16,0.004
2022-07-27,0.03366186362150806,0.05226402422174665,0.07376785340824026,0.06471222204744369,0.025635045258061505,2.72,0.16,-1.26,-0.2,-1.34,0.004
2022-07-28,0.003565213421060097,0.0107708959770675,0.010207794270769167,0.028140928587213513,0.012464336275041125,1.19,-0.04,-0.87,0.15,-0.87,0.004
2022-07-29,0.032266897037055514,0.09859082981024253,0.018218587237606707,0.015543724240808882,0.014473592136881737,1.44,-0.88,0.45,0.49,-1.16,0.004
2022-08-01,-0.0061723127444813725,0.003255181148895761,-0.012631010411596573,-0.00977177053681592,-0.0029657685246697063,-0.19,0.18,-0.26,0.17,0.34,0.008
2022-08-02,-0.00933102478365659,-0.009126353187385704,0.0023479000791944422,-0.011540870856594939,-0.006619287796913445,-0.49,0.58,-1.4,-2.16,-0.46,0.008
2022-08-03,0.03753437156580793,0.03917484597170419,0.02530047552984293,0.027456060913469495,0.015538216433217046,1.67,0.28,-1.92,-1.49,-0.7,0.008
2022-08-04,-0.001928056757800248,0.0216251677554199,0.0009311433217100638,0.0041686952028543904,-0.0006758366932835901,-0.06,0.41,-1.64,-1.31,-0.86,0.008
2022-08-05,-0.0013898734201325137,-0.012492693140300751,-0.006110527453361347,-0.0026123954864651373,-0.001691592742496751,-0.05,0.94,-0.06,-1.27,-0.23,0.008
2022-08-08,-0.002907264910818705,-0.009921207364734218,-0.0014482105512904106,-0.009196731293551651,-0.0011616053458223417,0.0,0.97,-0.08,-0.45,0.22,0.008
2022-08-09,0.00030340583310441334,-0.011398203042398835,-0.005728274522694838,0.007038447250092904,-0.003978877690649519,-0.68,-1.37,2.11,0.87,1.27,0.008
2022-08-10,0.025857189920377728,0.03465340706112098,0.025982079915449232,0.02400985349224508,0.020786452711012347,2.36,0.76,-1.6,-1.39,-1.36,0.008
2022-08-11,-0.004441365177910897,-0.014471032455294032,-0.007210567289928909,-0.007428440964106471,0.0,-0.07,0.21,1.64,0.75,0.89,0.008
2022-08-12,0.021199215924721612,0.020479998229218345,0.0236166306801112,0.016893671673559808,0.016787333185784965,1.76,0.49,-0.74,-0.65,-0.53,0.008
2022-08-15,0.00631354119232627,-0.0025808990121560286,0.003281932075899695,0.005329955257532075,0.004112287447891404,0.38,-0.02,-0.63,-0.18,-0.01,0.008
2022-08-16,-0.0009242732696503541,0.011112811619446402,-0.0031176076175460977,-0.0025930664477651372,0.0019567336389354683,0.19,-0.15,0.7,1.03,0.52,0.008
2022-08-17,0.008746338639249951,-0.018684262378250237,-0.01782425548603548,-0.0026396242170814176,-0.0071233630449866825,-0.93,-0.92,1.04,1.28,0.66,0.008
2022-08-18,-0.0022942941232755214,0.0014064484864398943,0.005172672254630309,-0.003955437365340041,0.0029022828078821357,0.27,0.35,0.46,0.79,0.08,0.008
2022-08-19,-0.015217146250651991,-0.02901859297383289,-0.024940201761916674,-0.013950880024603946,-0.013529129990491412,-1.5,-0.94,0.97,1.06,1.25,0.008
2022-08-22,-0.023298754844400905,-0.03691702741982209,-0.025665710032310902,-0.02979459886944524,-0.02104231274071746,-2.14,-0.04,0.38,0.19,0.2,0.008
2022-08-23,-0.0020310184662414204,0.002998007806707862,-0.003331851008297638,-0.0047277506217004266,-0.002422315390120362,-0.11,0.12,0.32,-0.37,-0.19,0.008
2022-08-24,0.0017923971781248684,0.001346256547678855,-0.0014941612682258772,-0.0023540017651162122,0.003196194464050165,0.4,0.52,-0.62,-1.44,-0.48,0.008
2022-08-25,0.014812344870027583,0.025676456345101635,0.0257025439330156,0.011034344714572632,0.014018802319841943,1.45,0.12,-0.01,0.15,-0.38,0.008
2022-08-26,-0.0384281917099088,-0.04873552390255167,-0.05561153689330374,-0.039351207486037446,-0.034435196681365736,-3.38,-0.27,1.68,0.22,0.85,0.008
2022-08-29,-0.01378472404994408,-0.00736939497405998,-0.008372802753472729,-0.01072527949628733,-0.0066341646469304455,-0.72,-0.39,0.43,0.25,0.43,0.008
2022-08-30,-0.015423753893170595,-0.00820055348874808,-0.004396377535406461,-0.008557484664380059,-0.01103859764521842,-1.11,-0.38,-0.24,-0.24,0.12,0.008
2022-08-31,-0.010692033985628091,-0.01534276001209404,-0.006631090871668253,-0.0057205900455448095,-0.0076381501292985075,-0.74,0.23,-0.44,-0.63,-0.13,0.008
2022-09-01,0.0046957529868530265,0.008248627364462172,0.01394770867012247,-0.004100766656905268,0.003132963968332822,-0.01,-1.04,-0.29,0.62,0.55,0.009
2022-09-02,-0.01370453193812789,-0.002428212185707223,-0.017372553477534258,-0.016806927049772637,-0.010600342326327691,-0.99,0.11,1.06,-0.06,0.26,0.009
2022-09-06,-0.008249012307964015,-0.011040262841267292,-0.009689826442871665,-0.01103466986764863,-0.003780335944646749,-0.51,-0.54,-0.51,-0.17,-0.7,0.009
2022-09-07,0.009211345928538651,0.026371849253352748,0.024416263842070476,0.01893114888684257,0.01780550474576085,1.92,0.41,-1.53,-1.3,-0.54,0.009
2022-09-08,-0.00966446876589787,0.002622535962612139,-0.009824251290385883,0.0016646459694285487,0.0065149092600593345,0.78,-0.15,-0.2,-1.29,-1.02,0.009
2022-09-09,0.018664523524507974,0.02622824562673727,0.020728535491378323,0.02271708050085122,0.015415897147104346,1.67,0.38,-0.52,-0.1,-0.49,0.009
2022-09-12,0.03778503492371423,0.023581047138634757,0.0018960692100674994,0.008246881492607806,0.010690465470428144,1.07,0.25,-0.17,-0.13,-0.13,0.009
2022-09-13,-0.06047180610186122,-0.07318946892343868,-0.06080505424430382,-0.05654743851679769,-0.04445633935590018,-4.29,0.05,1.44,-0.3,0.89,0.009
2022-09-14,0.00951013037286228,0.013549201586232946,0.006497254904561898,0.0009122377657823659,0.0038086411908268714,0.44,-0.18,-0.28,-0.73,-0.43,0.009
2022-09-15,-0.01911137040897329,-0.017816303428596674,-0.020105494723969563,-0.027493572594727646,-0.011418209264769507,-1.03,0.39,0.54,-0.35,0.23,0.009
2022-09-16,-0.011020662627987513,-0.02201762235626526,-0.0010694727261294757,-0.00261173006638349,-0.0076582009618314595,-0.98,-0.75,0.85,1.68,0.95,0.009
2022-09-19,0.0247735637815311,0.009106029090597056,0.0026229833804176685,-0.0008991444698579007,0.007725055211476385,0.72,-0.08,0.67,0.61,-0.07,0.009
2022-09-20,0.015544050202842802,-0.020012830448643673,-0.01890267647072481,-0.008501803280365205,-0.011544926113872322,-1.16,-0.3,0.06,-0.12,0.33,0.009
2022-09-21,-0.020475976466865477,-0.03032676622578613,-0.01856156101632467,-0.014541076267436101,-0.017597808902585173,-1.68,0.33,0.08,0.38,0.1,0.009
2022-09-22,-0.006395510248203591,-0.010430481377003758,0.008625072206023581,0.008459520574291663,-0.008435253899573569,-1.14,-1.16,0.42,1.16,0.91,0.009
2022-09-23,-0.015239390101901408,-0.030553234112175698,-0.014079089611003919,-0.01277945238665307,-0.01689685112360251,-1.85,-0.48,-0.8,0.19,-0.25,0.009
2022-09-26,0.002257688608192557,0.011968890924047326,-0.005789460143258509,-0.0019773944309756397,-0.009941860363256736,-1.02,-0.06,-0.75,0.18,-0.41,0.009
2022-09-27,0.006544721062136798,-0.00644711979642255,-0.006848273048752176,-0.004389410870163505,-0.0025560141352618214,-0.05,0.58,-0.93,-0.63,-0.9,0.009
2022-09-28,-0.01273203539214822,0.030980865018271533,0.025817713528267415,0.01951984198445135,0.01948536785299986,2.15,0.92,-0.33,-0.87,-0.71,0.009
2022-09-29,-0.05036660558986834,-0.027577874271049258,-0.026638581949142443,-0.014919940857477052,-0.02111042526797583,-2.17,-0.28,0.87,0.44,0.5,0.009
2022-09-30,-0.030499715080634888,-0.015803691756381338,-0.01833579774393167,-0.019558364352475516,-0.015584355252490033,-1.42,0.59,0.27,-0.66,-0.09,0.009
2022-10-03,0.030289183067406186,0.02516733048685826,0.030781140829426328,0.033108348628665865,0.026058814099156714,2.55,0.01,0.68,0.9,0.36,0.011
2022-10-04,0.025300344474874375,0.043978891324203705,0.02996029977850937,0.033253390845830365,0.030516219385915533,3.3,0.72,-0.07,-1.04,-0.3,0.011
2022-10-05,0.002051150025137994,-0.0011568286989317087,-0.0020682440502929945,0.0012848397436754386,-0.0023307991511442422,-0.22,-0.37,0.06,0.35,0.16,0.011
2022-10-06,-0.00664768362289282,-0.005388563475942462,-9.861608394192796e-05,-0.009718046068220815,-0.010369488969879926,-0.86,0.46,0.12,-0.11,-0.47,0.011
2022-10-07,-0.03740981461459884,-0.04888996644735092,-0.02738799755895953,-0.052191384420656274,-0.02829039011155811,-2.91,-0.23,1.68,0.97,1.46,0.011
2022-10-10,0.0023527830994734805,-0.007799184311071454,-0.008344402655771185,-0.021533196016716348,-0.007664646169463002,-0.81,0.24,0.76,1.52,0.4,0.011
2022-10-11,-0.010307844433864613,-0.01292739007238406,-0.006972959979893008,-0.016892057384657596,-0.006353012918687279,-0.7,0.62,0.32,0.57,0.65,0.011
2022-10-12,-0.004615641927802642,0.006130377153208065,0.0039026162049834033,0.0015071108275968251,-0.0033039516857436735,-0.27,0.02,0.02,-0.02,0.01,0.011
2022-10-13,0.03306037930998308,-0.0032826427568259787,0.015258154191304099,0.03691814257377708,0.02604894201046237,2.4,-0.27,1.57,0.55,0.95,0.011
2022-10-14,-0.032771082087215096,-0.05132600960921381,-0.025561151008909367,-0.024547553274571463,-0.023052493791356363,-2.46,-0.21,1.2,0.53,1.58,0.011
2022-10-17,0.028706703501655027,0.06246082010978991,0.03470560168433403,0.038495158989510385,0.025372326263275093,2.74,0.37,-1.43,-1.01,-1.18,0.011
2022-10-18,0.00936541797258848,0.022334186457693587,0.007970505789699612,0.004075369527146333,0.01168115118611895,1.19,-0.13,0.01,-0.43,0.03,0.011
2022-10-19,0.0007647218961772324,-0.011148202689094493,-0.011377362490540104,-0.008505677614167359,-0.007111705396119115,-0.87,-1.2,1.21,0.7,0.77,0.011
2022-10-20,-0.0032723057693589616,0.0015630456934787908,0.003406856700840431,-0.0013964347931463392,-0.008420629703867859,-0.8,-0.33,-0.43,-0.61,0.12,0.011
2022-10-21,0.02669957381281345,0.03470527521216521,0.011536637565370529,0.024966302804768206,0.024010831007303064,2.3,-0.05,0.1,0.61,-0.21,0.011
2022-10-24,0.014694013563113421,0.0041816570199037775,0.013651077996532984,0.02096650275781963,0.012162151308097393,1.03,-0.63,0.44,1.16,0.48,0.011
2022-10-25,0.019153108089519567,0.006488657531862419,0.018937828906348764,0.01369744480612793,0.01584256854489691,1.78,1.02,-1.52,-1.19,-1.22,0.011
2022-10-26,-0.019822340222413925,-0.04182438724790477,-0.09585591654958366,-0.08029537508011124,-0.007562714726776955,-0.66,0.7,0.89,-0.8,0.67,0.011
2022-10-27,-0.03093906890898877,-0.04148511663717591,-0.028962741093034237,-0.019953975992379986,-0.005354265905599549,-0.54,0.43,1.06,-0.36,0.52,0.011
2022-10-28,0.07283449790309272,-0.07046806314523207,0.043187440744795184,0.03943265817060599,0.023512094594995793,2.33,0.05,-0.33,0.38,0.61,0.011
2022-10-31,-0.01553036307250858,-0.009424419446504203,-0.01865880915002749,-0.015983215006385068,-0.007249628312582845,-0.67,0.47,0.75,-0.21,0.49,0.011
2022-11-01,-0.01769835844750938,-0.056733592543971104,-0.043687354079630716,-0.017206580155004318,-0.0043853533119708864,-0.35,0.44,0.78,-0.01,0.4,0.014
2022-11-02,-0.03801859633315837,-0.04945158785215439,-0.03945507189297115,-0.03600889862702602,-0.02541658532188418,-2.67,-0.87,1.61,0.21,1.05,0.014
2022-11-03,-0.04333032582974593,-0.03109058271107464,-0.04155528506573471,-0.02693845698076435,-0.01035009770435628,-1.03,0.39,0.31,-0.13,0.06,0.014
2022-11-04,-0.0019492545733546366,0.018638216982674413,0.03706090259068765,0.03278227345445758,0.014290531159850092,1.16,-0.25,1.27,2.21,0.63,0.014
2022-11-07,0.0038946063505234238,-0.004958465035960488,0.021820663975796205,0.028849432651757056,0.009519994774332992,0.87,-0.34,0.61,1.06,0.94,0.014
2022-11-08,0.004166436792525213,-0.006093813282808144,0.004622632545517604,0.004378873713028634,0.005381086739220529,0.5,-0.55,-0.36,-0.19,0.06,0.014
2022-11-09,-0.033753303652217716,-0.043613588180190316,-0.017932631497020585,-0.019233950140712767,-0.02081736104523284,-2.25,-0.52,0.55,0.95,1.06,0.014
2022-11-10,0.0852364946424979,0.11491535104712981,0.07307677840101388,0.0790589447912594,0.05349736871331052,5.68,1.01,-3.11,-0.67,-2.73,0.014
2022-11-11,0.0190854581220234,0.04214992986278232,0.025953662073190057,0.01685444201409444,0.009631944876195307,1.07,0.17,-1.08,-0.9,-1.14,0.014
2022-11-14,-0.009530923206681426,-0.023084154958510447,-0.007391702090922741,-0.02275710077271033,-0.008543237929994204,-0.95,-0.25,0.26,0.54,0.42,0.014
2022-11-15,0.011799542069572507,0.004558631983396615,0.028228983753700563,0.0017371767030678325,0.008493097309045383,1.03,0.46,-0.7,-0.49,-0.51,0.014
2022-11-16,-0.00836602705390543,-0.01856627488370591,0.004156283856506927,0.0018219578325508066,-0.007658100238544478,-1.03,-1.07,0.57,1.19,0.93,0.014
2022-11-17,0.012887883019858475,-0.023650675297741616,-0.0049693106270451695,-0.00020692722619427596,-0.0030645954294223317,-0.42,-0.29,0.58,1.38,0.75,0.014
2022-11-18,0.003774862515822322,-0.007513650804188213,-0.009500048983767325,-0.0019051284528068368,0.004530156068202104,0.4,-0.09,0.08,0.4,0.62,0.014
2022-11-21,-0.02191880610611627,-0.018006920831346168,-0.018961370473227622,0.003434918181764255,-0.0036428154858899405,-0.53,-0.21,0.99,0.48,1.1,0.014
2022-11-22,0.01455469484990058,0.007971580289157953,0.015053536963951663,0.012236304456340507,0.013367324944001922,1.35,-0.38,0.43,0.72,-0.23,0.014
2022-11-23,0.005909045373165842,0.009929087433161624,0.014424023971354002,0.010353156939797761,0.006281918305314629,0.63,-0.24,-0.94,-0.75,-0.57,0.014
2022-11-25,-0.01978832446364873,-0.0076783312910851725,-0.01020833701010248,-0.0003636093161427951,-0.0002238478508140537,-0.02,0.27,0.43,-0.16,0.14,0.014
2022-11-28,-0.026615339857932702,0.0057642482872482335,-0.014573107034321374,-0.02342456603841963,-0.016085661252376045,-1.55,-0.47,-0.2,0.3,0.29,0.014
2022-11-29,-0.021375027598583448,-0.016419307746887702,-0.008994001076229472,-0.0059326254224530165,-0.001718987543671276,-0.18,0.34,1.03,0.19,0.48,0.014
2022-11-30,0.0474500921063206,0.0436140540859465,0.059146560974642916,0.05979944327617411,0.031014597021770476,3.12,-0.15,-2.07,-0.77,-1.41,0.014
2022-12-01,0.0018897398483421939,-0.010831192229061232,0.0,-0.0017653526136777306,-0.0007360571404767215,-0.02,0.04,-0.69,-0.32,-0.32,0.016
2022-12-02,-0.0033769779363085795,-0.014449471106160492,-0.005460922289079075,0.0012949610620878191,-0.0011544358278877981,-0.08,0.84,-0.55,-0.42,0.31,0.016
2022-12-05,-0.0080151924232976,-0.03370736231877925,-0.00960390591648289,-0.019081418867555544,-0.01815314410839717,-2.02,-0.55,-0.51,0.87,0.97,0.016
2022-12-06,-0.025697360496096368,-0.030795718248338627,-0.0254518463881068,-0.020512855715086084,-0.014519528291635286,-1.51,-0.02,1.16,0.82,0.71,0.016
2022-12-07,-0.013880937241041263,0.002376766277155038,-0.02125966745347947,-0.0030642858700719484,-0.0017025835907337685,-0.24,-0.17,-0.34,0.08,-0.21,0.016
2022-12-08,0.012059851575882083,0.021140538059143867,-0.013040241472487247,0.012322958613031915,0.007803313440213101,0.77,-0.09,-1.22,-0.57,-0.63,0.016
2022-12-09,-0.00344084565187433,-0.014043946522882085,-0.009435014229281625,-0.008035406771249646,-0.00749827129447345,-0.8,-0.53,0.36,0.24,0.14,0.016
2022-12-12,0.016257053814238066,0.016255164405059676,0.005157373944807946,0.0284798050738455,0.014314334305040588,1.41,-0.28,-0.16,-0.24,-0.13,0.016
2022-12-13,0.006759695979218645,0.021198289437405628,0.024559292559061047,0.017313970753671224,0.00754138581692533,0.66,0.08,-0.74,-0.28,-0.59,0.016
2022-12-14,-0.015657859993519024,-0.009887580246293281,-0.005873090479598445,0.0011669956140244156,-0.0064140344224097616,-0.56,0.04,-0.43,-0.15,-0.08,0.016
2022-12-15,-0.047987474872025766,-0.03477554111983318,-0.04529359211217579,-0.032438678904394835,-0.024765874493954846,-2.57,-0.11,1.37,0.26,0.36,0.016
2022-12-16,-0.014686132105953466,-0.006692740608663019,-0.006625448982375749,-0.017500937667215048,-0.011876423794091586,-1.02,0.55,0.19,-0.05,0.4,0.016
2022-12-19,-0.016037544419967603,-0.03403503022155705,-0.02037003447190422,-0.01747999708919377,-0.008515842426408663,-1.01,-0.62,1.24,0.68,1.18,0.016
2022-12-20,-0.0005288205272161403,0.003174469440173832,0.006536642283354907,0.005598761862527605,0.0013674730496612952,0.13,0.25,0.25,-0.5,0.46,0.016
2022-12-21,0.023530462301905204,0.018376816404560806,0.0062710753417679855,0.010817938988547531,0.014841855478627302,1.52,0.14,-0.13,0.37,-0.28,0.016
2022-12-22,-0.02405979500601786,-0.034947221566029855,-0.020526260910887287,-0.025860218306421417,-0.014369032097434998,-1.52,0.21,0.37,-0.08,0.87,0.016
2022-12-23,-0.002802099538034855,0.017274436611979943,0.016611503224483865,0.0022644895179665453,0.005735890534058869,0.51,-0.34,1.16,0.86,0.46,0.016
2022-12-27,-0.013975530863709276,-0.026265685720911106,-0.02083649087796492,-0.007441727543597452,-0.0039512853709134,-0.51,-0.44,1.42,1.16,1.22,0.016
2022-12-28,-0.031165904212934005,-0.014800721671305868,-0.015801064324672733,-0.010307940823788489,-0.012505842000304692,-1.23,-0.3,-0.29,-0.96,-0.04,0.016
2022-12-29,0.02793068090893896,0.028435658196292006,0.027857597772608007,0.027254861822138196,0.017840222550744415,1.87,1.03,-1.07,-1.02,-0.82,0.016
2022-12-30,0.0024659765852706765,-0.002140568124387558,-0.0024903068216186935,-0.0049496100752309535,-0.0026375879800657922,-0.22,0.14,-0.03,-0.54,0.0,0.016
2023-01-03,-0.03812239352033751,0.021435277164066735,0.010036727716349121,-0.0010012114007022803,-0.004218669566491933,-0.47,0.05,-0.12,0.25,0.52,0.017
2023-01-04,0.010261471433838164,-0.007955122776173124,-0.011738293794926783,-0.044728846042721634,0.00769055839206575,0.81,0.56,0.04,-0.78,0.0,0.017
2023-01-05,-0.010661335710156957,-0.02401157339665977,-0.021575370936541414,-0.030085902397226385,-0.011479078152648247,-1.14,0.15,1.21,0.78,0.8,0.017
2023-01-06,0.036133327681231675,0.0349917378504728,0.013138363861640698,0.011716434733108625,0.022673177418396247,2.21,-0.01,0.04,0.85,0.14,0.017
2023-01-09,0.004080539697779596,0.014760401298199752,0.007755517116575155,0.009689282225465357,-0.0005671311606736567,0.04,0.35,-1.24,-0.69,-1.0,0.017
2023-01-10,0.004446564018776503,0.028326693248784427,0.0045341444448540385,0.007588297452258736,0.006988391243790788,0.8,0.86,-0.57,-0.46,-0.47,0.017
2023-01-11,0.020892589367625784,0.05645956080731301,0.03445932326221194,0.029789954035602445,0.01256857258697775,1.26,0.02,-0.82,-0.18,-1.02,0.017
2023-01-12,-0.0005994646673534172,0.0018911574433712077,-0.004270462582834827,0.011554493055120147,0.0036341237843834392,0.46,1.4,-0.3,-1.12,-0.51,0.017
2023-01-13,0.01006813040421118,0.029476316899670684,0.01080507639887615,0.0030142668700657545,0.003872035150052474,0.46,0.23,-0.29,-0.21,-0.26,0.017
2023-01-17,0.008718123268086795,-0.021322326395198637,-0.009050842161977515,0.004670767450721746,-0.0018336635970984507,-0.18,-0.02,-0.52,-0.62,-0.4,0.017
2023-01-18,-0.005384404799766587,-0.0061616190001011146,-0.001863913324371507,-0.01906979359100415,-0.015913868061744312,-1.54,0.03,-0.7,0.33,-0.09,0.017
2023-01-19,0.00044373299453424767,-0.018822579439957077,0.02095966660382842,-0.016590886802852933,-0.007306448434200208,-0.86,-0.09,0.84,0.57,0.64,0.017
2023-01-20,0.019038371521478248,0.037400259951453026,0.052034489348739034,0.0351195414851368,0.01845761062286427,1.95,-0.03,-0.71,-0.18,-0.73,0.017
2023-01-23,0.023228595488794405,0.0027724682514327437,0.017896481836795368,0.009776469987102668,0.011927104135153181,1.29,-0.04,-1.01,-0.48,-1.0,0.017
2023-01-24,0.010012677797882445,-0.012381472357830799,-0.021166459258030738,-0.0022285730965199936,-0.0010737847890485823,-0.16,-0.17,0.21,-0.22,0.36,0.017
2023-01-25,-0.004711804386372804,0.008888953725914,-0.025711511226539138,-0.005925678355467056,0.0003747720462059385,0.0,0.13,0.65,0.03,0.23,0.017
2023-01-26,0.014694806492771108,0.020774687057825685,0.023867434163797288,0.030251360527219807,0.010930367395702752,1.08,-0.62,0.02,-0.2,-0.34,0.017
2023-01-27,0.013591606513740714,0.02998335055905419,0.018792834133235115,0.0006449895895375144,0.002295153332283834,0.36,0.33,-1.15,-0.65,-1.19,0.017
2023-01-30,-0.02028233945871083,-0.016667823165641346,-0.024758029281279244,-0.022206350083481423,-0.012626270541034804,-1.38,0.04,0.72,0.42,0.82,0.017
2023-01-31,0.00898038546976718,0.025335155126435763,0.01941008846758024,0.020794976320429127,0.014596329234535804,1.58,0.94,-0.08,-0.06,-0.52,0.017
2023-02-01,0.007869700024406128,0.0193976149644124,0.015958626374414413,0.01973852887906377,0.010571630033134776,1.19,0.63,-1.67,-0.2,-1.08,0.018
2023-02-02,0.03639231527611444,0.07120315696615197,0.07025992698080347,0.04581838374880436,0.014452015828366692,1.54,1.16,-2.07,-0.23,-1.64,0.018
2023-02-03,0.024106993682163513,-0.08808283393109906,-0.027857995094822795,-0.023903960286064035,-0.01068599405253746,-1.08,0.37,0.95,1.02,0.97,0.018
2023-02-06,-0.018091510628231285,-0.011772272805910223,-0.01810524466116076,-0.006134670799247766,-0.006130050752518026,-0.73,-0.8,0.41,-0.26,0.41,0.018
2023-02-07,0.019061784273391964,-0.0006852973444615529,0.04503466251964162,0.04116317983280686,0.012993872513440356,1.24,-0.51,-0.05,0.31,-0.36,0.018
2023-02-08,-0.017810327750112116,-0.020380578012770365,-0.07994203530517709,-0.0031068554722471406,-0.010995004685756768,-1.18,-0.68,0.72,-0.33,-0.05,0.018
2023-02-09,-0.006935619471346863,-0.018256648878253772,-0.044868113180296064,-0.011728313840547308,-0.008707000086726677,-0.95,-0.61,0.2,0.31,0.41,0.018
2023-02-10,0.002453320302896029,-0.006433489213979958,-0.004641873902489823,-0.001974434429378326,0.0023309497966793103,0.11,-0.31,1.55,0.62,0.85,0.018
2023-02-13,0.018632036605665453,0.019579629188155288,0.0004228873671524424,0.03076477006870128,0.011670602676084732,1.14,0.09,-0.73,0.46,-0.28,0.018
2023-02-14,-0.0042338213892009575,0.0016060637303953276,0.0007396027014269233,0.0031280434886521106,-0.0004602146343940759,0.12,-0.05,-0.68,-0.68,-0.89,0.018
2023-02-15,0.013807476319523627,0.014537811644538115,0.02358946773292744,-0.008025188199223057,0.0032420623148672638,0.51,0.73,-0.9,-1.12,-1.01,0.018
2023-02-16,-0.010484013871707467,-0.03020652173405669,-0.014861279188735045,-0.02698340796621634,-0.013864414288274984,-1.37,0.22,0.97,0.83,0.87,0.018
2023-02-17,-0.007575285322652094,-0.009726256199159738,-0.01221972077118763,-0.01572478861449272,-0.0025014113531194506,-0.28,0.65,-0.15,0.17,0.52,0.018
2023-02-21,-0.027042207960691428,-0.027324623494127318,-0.027507886436870903,-0.021107676022648045,-0.02026486382757103,-2.16,-1.15,0.91,0.36,0.78,0.018
2023-02-22,0.0028918420301503756,0.012712248376870527,-0.0015263782704581779,-0.004601605949049688,-0.0013791170944162337,-0.04,0.45,-0.43,-0.37,-0.39,0.018
2023-02-23,0.003285264115996825,0.0003131233176392935,-0.008327013519291087,0.012878477549572153,0.005305302669459133,0.46,0.11,-0.24,-0.02,-0.39,0.018
2023-02-24,-0.018169438139598502,-0.024509991975448668,-0.019554030088237,-0.022025141773797576,-0.010739802251091488,-1.09,-0.26,1.25,0.25,0.37,0.018
2023-02-27,0.008213578009954906,0.002776912318089041,0.008268264904839926,0.0037646506587034967,0.003399914218986145,0.31,0.05,-0.29,0.05,-0.4,0.018
2023-02-28,-0.0034537773403633056,0.005000289230826088,0.002111875532757209,-0.0029625612961235084,-0.003702755210099364,-0.26,0.53,-0.71,-0.58,-0.15,0.018
2023-03-01,-0.014348440937098207,-0.022103959704043146,0.00332561058970634,-0.012709672449697547,-0.003843184241799305,-0.42,0.4,0.62,0.2,0.61,0.016
2023-03-02,0.004120725622106689,-0.00043408483069996514,0.01798687869457244,0.019462587391520726,0.007747123532220827,0.67,-0.5,-0.41,-0.14,0.18,0.016
2023-03-03,0.03448841775888746,0.02962312838587694,0.017775868134478394,0.016509095649063204,0.015910550473233094,1.61,-0.07,-0.52,-0.37,-0.65,0.016
2023-03-06,0.01836965206435717,-0.012192056844170188,0.01567990316296556,0.006169849020937402,0.0006926046650021444,-0.13,-1.61,-0.09,0.31,-0.12,0.016
2023-03-07,-0.014602487675638017,-0.002135579508745822,-0.01344003147742603,-0.01064536760383062,-0.015447463121652584,-1.45,0.63,-0.66,-0.11,-0.17,0.016
2023-03-08,0.008342330646698677,0.003947251242114423,0.004146509459061792,-0.0017721695333739885,0.001630701612409454,0.08,0.08,-0.39,0.38,-0.13,0.016
2023-03-09,-0.015027000282814743,-0.017941053663252087,-0.020690026873960918,-0.005454315373497305,-0.018622133119011088,-2.02,-0.68,-0.66,1.03,0.62,0.016
2023-03-10,-0.013976055270792494,-0.016614182739941783,-0.018475545692909455,-0.01489327185357815,-0.014534450865101958,-1.68,-1.38,0.8,0.98,1.07,0.016
2023-03-13,0.013178827660554688,0.01856350439768763,0.005282320663579542,0.021214343985641756,-0.0014264129404412908,-0.34,-1.17,-3.52,-1.01,-0.61,0.016
2023-03-14,0.013990891962079458,0.026161301723076753,0.030908020960493485,0.02669627573257132,0.016394996514056334,1.71,0.0,-0.4,-0.21,-0.45,0.016
2023-03-15,0.0026179519607804924,0.013816419647146834,0.022517779800422154,0.017673244410816684,-0.006273967433663925,-0.79,-0.52,-1.81,0.35,-0.42,0.016
2023-03-16,0.01852146527199212,0.03914078921242492,0.042871698656842046,0.03973647489866041,0.017392915440752825,1.76,0.0,-0.19,0.07,-0.71,0.016
